,Unnamed: 0.1,Unnamed: 0,src_image,annotation,foggy_image
200,1159,1159,hamburg_000000_088783_leftImg8bit.png,hamburg_000000_088783_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_088783_leftImg8bit_foggy_beta_0.02.png
201,1160,1160,strasbourg_000001_022836_leftImg8bit.png,strasbourg_000001_022836_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_022836_leftImg8bit_foggy_beta_0.02.png
202,1175,1175,stuttgart_000055_000019_leftImg8bit.png,stuttgart_000055_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000055_000019_leftImg8bit_foggy_beta_0.02.png
203,1188,1188,stuttgart_000134_000019_leftImg8bit.png,stuttgart_000134_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000134_000019_leftImg8bit_foggy_beta_0.02.png
204,1189,1189,krefeld_000000_000316_leftImg8bit.png,krefeld_000000_000316_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_000316_leftImg8bit_foggy_beta_0.02.png
205,1190,1190,hanover_000000_002140_leftImg8bit.png,hanover_000000_002140_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_002140_leftImg8bit_foggy_beta_0.02.png
206,1196,1196,zurich_000068_000019_leftImg8bit.png,zurich_000068_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000068_000019_leftImg8bit_foggy_beta_0.02.png
207,1200,1200,krefeld_000000_008584_leftImg8bit.png,krefeld_000000_008584_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_008584_leftImg8bit_foggy_beta_0.02.png
208,1208,1208,darmstadt_000044_000019_leftImg8bit.png,darmstadt_000044_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000044_000019_leftImg8bit_foggy_beta_0.02.png
209,1222,1222,weimar_000140_000019_leftImg8bit.png,weimar_000140_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000140_000019_leftImg8bit_foggy_beta_0.02.png
210,1224,1224,jena_000032_000019_leftImg8bit.png,jena_000032_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000032_000019_leftImg8bit_foggy_beta_0.02.png
211,1230,1230,stuttgart_000009_000019_leftImg8bit.png,stuttgart_000009_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000009_000019_leftImg8bit_foggy_beta_0.02.png
212,1231,1231,hamburg_000000_064269_leftImg8bit.png,hamburg_000000_064269_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_064269_leftImg8bit_foggy_beta_0.02.png
213,1235,1235,zurich_000034_000019_leftImg8bit.png,zurich_000034_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000034_000019_leftImg8bit_foggy_beta_0.02.png
214,1237,1237,hamburg_000000_056508_leftImg8bit.png,hamburg_000000_056508_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_056508_leftImg8bit_foggy_beta_0.02.png
215,1238,1238,hanover_000000_048379_leftImg8bit.png,hanover_000000_048379_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_048379_leftImg8bit_foggy_beta_0.02.png
216,1248,1248,tubingen_000034_000019_leftImg8bit.png,tubingen_000034_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000034_000019_leftImg8bit_foggy_beta_0.02.png
217,1251,1251,weimar_000048_000019_leftImg8bit.png,weimar_000048_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000048_000019_leftImg8bit_foggy_beta_0.02.png
218,1254,1254,cologne_000129_000019_leftImg8bit.png,cologne_000129_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000129_000019_leftImg8bit_foggy_beta_0.02.png
219,1261,1261,bremen_000285_000019_leftImg8bit.png,bremen_000285_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000285_000019_leftImg8bit_foggy_beta_0.02.png
220,1267,1267,bochum_000000_034936_leftImg8bit.png,bochum_000000_034936_leftImg8bit_foggy_beta_0.02.txt,bochum_000000_034936_leftImg8bit_foggy_beta_0.02.png
221,1274,1274,strasbourg_000001_037645_leftImg8bit.png,strasbourg_000001_037645_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_037645_leftImg8bit_foggy_beta_0.02.png
222,1279,1279,cologne_000153_000019_leftImg8bit.png,cologne_000153_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000153_000019_leftImg8bit_foggy_beta_0.02.png
223,1286,1286,zurich_000027_000019_leftImg8bit.png,zurich_000027_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000027_000019_leftImg8bit_foggy_beta_0.02.png
224,1292,1292,hanover_000000_023975_leftImg8bit.png,hanover_000000_023975_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_023975_leftImg8bit_foggy_beta_0.02.png
