,Unnamed: 0.1,Unnamed: 0,src_image,annotation,foggy_image
375,2129,2129,stuttgart_000123_000019_leftImg8bit.png,stuttgart_000123_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000123_000019_leftImg8bit_foggy_beta_0.02.png
376,2148,2148,zurich_000016_000019_leftImg8bit.png,zurich_000016_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000016_000019_leftImg8bit_foggy_beta_0.02.png
377,2157,2157,hamburg_000000_077144_leftImg8bit.png,hamburg_000000_077144_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_077144_leftImg8bit_foggy_beta_0.02.png
378,2160,2160,strasbourg_000001_057129_leftImg8bit.png,strasbourg_000001_057129_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_057129_leftImg8bit_foggy_beta_0.02.png
379,2161,2161,ulm_000090_000019_leftImg8bit.png,ulm_000090_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000090_000019_leftImg8bit_foggy_beta_0.02.png
380,2162,2162,cologne_000010_000019_leftImg8bit.png,cologne_000010_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000010_000019_leftImg8bit_foggy_beta_0.02.png
381,2169,2169,aachen_000115_000019_leftImg8bit.png,aachen_000115_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000115_000019_leftImg8bit_foggy_beta_0.02.png
382,2171,2171,weimar_000118_000019_leftImg8bit.png,weimar_000118_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000118_000019_leftImg8bit_foggy_beta_0.02.png
383,2178,2178,stuttgart_000051_000019_leftImg8bit.png,stuttgart_000051_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000051_000019_leftImg8bit_foggy_beta_0.02.png
384,2184,2184,krefeld_000000_027954_leftImg8bit.png,krefeld_000000_027954_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_027954_leftImg8bit_foggy_beta_0.02.png
385,2186,2186,bremen_000096_000019_leftImg8bit.png,bremen_000096_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000096_000019_leftImg8bit_foggy_beta_0.02.png
386,2203,2203,weimar_000099_000019_leftImg8bit.png,weimar_000099_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000099_000019_leftImg8bit_foggy_beta_0.02.png
387,2206,2206,strasbourg_000000_034040_leftImg8bit.png,strasbourg_000000_034040_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_034040_leftImg8bit_foggy_beta_0.02.png
388,2218,2218,krefeld_000000_022162_leftImg8bit.png,krefeld_000000_022162_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_022162_leftImg8bit_foggy_beta_0.02.png
389,2225,2225,stuttgart_000002_000019_leftImg8bit.png,stuttgart_000002_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000002_000019_leftImg8bit_foggy_beta_0.02.png
390,2260,2260,aachen_000034_000019_leftImg8bit.png,aachen_000034_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000034_000019_leftImg8bit_foggy_beta_0.02.png
391,2262,2262,strasbourg_000001_006386_leftImg8bit.png,strasbourg_000001_006386_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_006386_leftImg8bit_foggy_beta_0.02.png
392,2264,2264,darmstadt_000069_000019_leftImg8bit.png,darmstadt_000069_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000069_000019_leftImg8bit_foggy_beta_0.02.png
393,2265,2265,hanover_000000_049465_leftImg8bit.png,hanover_000000_049465_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_049465_leftImg8bit_foggy_beta_0.02.png
394,2277,2277,cologne_000039_000019_leftImg8bit.png,cologne_000039_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000039_000019_leftImg8bit_foggy_beta_0.02.png
395,2290,2290,bremen_000207_000019_leftImg8bit.png,bremen_000207_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000207_000019_leftImg8bit_foggy_beta_0.02.png
396,2300,2300,krefeld_000000_015687_leftImg8bit.png,krefeld_000000_015687_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_015687_leftImg8bit_foggy_beta_0.02.png
397,2310,2310,zurich_000019_000019_leftImg8bit.png,zurich_000019_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000019_000019_leftImg8bit_foggy_beta_0.02.png
398,2315,2315,cologne_000104_000019_leftImg8bit.png,cologne_000104_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000104_000019_leftImg8bit_foggy_beta_0.02.png
399,2318,2318,tubingen_000019_000019_leftImg8bit.png,tubingen_000019_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000019_000019_leftImg8bit_foggy_beta_0.02.png
