,Unnamed: 0.1,Unnamed: 0,src_image,annotation,foggy_image
475,2843,2843,strasbourg_000000_019355_leftImg8bit.png,strasbourg_000000_019355_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_019355_leftImg8bit_foggy_beta_0.02.png
476,2846,2846,tubingen_000131_000019_leftImg8bit.png,tubingen_000131_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000131_000019_leftImg8bit_foggy_beta_0.02.png
477,2849,2849,dusseldorf_000165_000019_leftImg8bit.png,dusseldorf_000165_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000165_000019_leftImg8bit_foggy_beta_0.02.png
478,2850,2850,erfurt_000022_000019_leftImg8bit.png,erfurt_000022_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000022_000019_leftImg8bit_foggy_beta_0.02.png
479,2854,2854,weimar_000124_000019_leftImg8bit.png,weimar_000124_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000124_000019_leftImg8bit_foggy_beta_0.02.png
480,2859,2859,bremen_000142_000019_leftImg8bit.png,bremen_000142_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000142_000019_leftImg8bit_foggy_beta_0.02.png
481,2861,2861,hamburg_000000_049558_leftImg8bit.png,hamburg_000000_049558_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_049558_leftImg8bit_foggy_beta_0.02.png
482,2870,2870,tubingen_000065_000019_leftImg8bit.png,tubingen_000065_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000065_000019_leftImg8bit_foggy_beta_0.02.png
483,2873,2873,monchengladbach_000000_006518_leftImg8bit.png,monchengladbach_000000_006518_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_006518_leftImg8bit_foggy_beta_0.02.png
484,2885,2885,jena_000102_000019_leftImg8bit.png,jena_000102_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000102_000019_leftImg8bit_foggy_beta_0.02.png
485,2902,2902,dusseldorf_000150_000019_leftImg8bit.png,dusseldorf_000150_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000150_000019_leftImg8bit_foggy_beta_0.02.png
486,2903,2903,stuttgart_000031_000019_leftImg8bit.png,stuttgart_000031_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000031_000019_leftImg8bit_foggy_beta_0.02.png
487,2909,2909,hamburg_000000_099109_leftImg8bit.png,hamburg_000000_099109_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_099109_leftImg8bit_foggy_beta_0.02.png
488,2913,2913,hamburg_000000_023472_leftImg8bit.png,hamburg_000000_023472_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_023472_leftImg8bit_foggy_beta_0.02.png
489,2917,2917,hamburg_000000_001613_leftImg8bit.png,hamburg_000000_001613_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_001613_leftImg8bit_foggy_beta_0.02.png
490,2925,2925,hanover_000000_035491_leftImg8bit.png,hanover_000000_035491_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_035491_leftImg8bit_foggy_beta_0.02.png
491,2927,2927,zurich_000076_000019_leftImg8bit.png,zurich_000076_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000076_000019_leftImg8bit_foggy_beta_0.02.png
492,2929,2929,darmstadt_000033_000019_leftImg8bit.png,darmstadt_000033_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000033_000019_leftImg8bit_foggy_beta_0.02.png
493,2931,2931,strasbourg_000000_015764_leftImg8bit.png,strasbourg_000000_015764_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_015764_leftImg8bit_foggy_beta_0.02.png
494,2938,2938,strasbourg_000000_018153_leftImg8bit.png,strasbourg_000000_018153_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_018153_leftImg8bit_foggy_beta_0.02.png
495,2940,2940,strasbourg_000001_004983_leftImg8bit.png,strasbourg_000001_004983_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_004983_leftImg8bit_foggy_beta_0.02.png
496,2941,2941,jena_000070_000019_leftImg8bit.png,jena_000070_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000070_000019_leftImg8bit_foggy_beta_0.02.png
497,2949,2949,bremen_000184_000019_leftImg8bit.png,bremen_000184_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000184_000019_leftImg8bit_foggy_beta_0.02.png
498,2952,2952,aachen_000166_000019_leftImg8bit.png,aachen_000166_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000166_000019_leftImg8bit_foggy_beta_0.02.png
499,2960,2960,monchengladbach_000000_013352_leftImg8bit.png,monchengladbach_000000_013352_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_013352_leftImg8bit_foggy_beta_0.02.png
