,Unnamed: 0.1,Unnamed: 0,src_image,annotation,foggy_image
275,1537,1537,strasbourg_000000_004248_leftImg8bit.png,strasbourg_000000_004248_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_004248_leftImg8bit_foggy_beta_0.02.png
276,1558,1558,krefeld_000000_011483_leftImg8bit.png,krefeld_000000_011483_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_011483_leftImg8bit_foggy_beta_0.02.png
277,1569,1569,bremen_000111_000019_leftImg8bit.png,bremen_000111_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000111_000019_leftImg8bit_foggy_beta_0.02.png
278,1575,1575,monchengladbach_000000_015928_leftImg8bit.png,monchengladbach_000000_015928_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_015928_leftImg8bit_foggy_beta_0.02.png
279,1577,1577,strasbourg_000000_028912_leftImg8bit.png,strasbourg_000000_028912_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_028912_leftImg8bit_foggy_beta_0.02.png
280,1579,1579,krefeld_000000_036299_leftImg8bit.png,krefeld_000000_036299_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_036299_leftImg8bit_foggy_beta_0.02.png
281,1580,1580,monchengladbach_000000_024243_leftImg8bit.png,monchengladbach_000000_024243_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_024243_leftImg8bit_foggy_beta_0.02.png
282,1590,1590,strasbourg_000000_007727_leftImg8bit.png,strasbourg_000000_007727_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_007727_leftImg8bit_foggy_beta_0.02.png
283,1592,1592,hamburg_000000_003488_leftImg8bit.png,hamburg_000000_003488_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_003488_leftImg8bit_foggy_beta_0.02.png
284,1594,1594,bremen_000019_000019_leftImg8bit.png,bremen_000019_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000019_000019_leftImg8bit_foggy_beta_0.02.png
285,1596,1596,aachen_000072_000019_leftImg8bit.png,aachen_000072_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000072_000019_leftImg8bit_foggy_beta_0.02.png
286,1600,1600,bochum_000000_024717_leftImg8bit.png,bochum_000000_024717_leftImg8bit_foggy_beta_0.02.txt,bochum_000000_024717_leftImg8bit_foggy_beta_0.02.png
287,1609,1609,darmstadt_000046_000019_leftImg8bit.png,darmstadt_000046_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000046_000019_leftImg8bit_foggy_beta_0.02.png
288,1615,1615,bremen_000252_000019_leftImg8bit.png,bremen_000252_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000252_000019_leftImg8bit_foggy_beta_0.02.png
289,1618,1618,jena_000016_000019_leftImg8bit.png,jena_000016_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000016_000019_leftImg8bit_foggy_beta_0.02.png
290,1620,1620,hanover_000000_056361_leftImg8bit.png,hanover_000000_056361_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_056361_leftImg8bit_foggy_beta_0.02.png
291,1631,1631,ulm_000065_000019_leftImg8bit.png,ulm_000065_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000065_000019_leftImg8bit_foggy_beta_0.02.png
292,1659,1659,strasbourg_000001_023515_leftImg8bit.png,strasbourg_000001_023515_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_023515_leftImg8bit_foggy_beta_0.02.png
293,1678,1678,bremen_000073_000019_leftImg8bit.png,bremen_000073_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000073_000019_leftImg8bit_foggy_beta_0.02.png
294,1683,1683,darmstadt_000045_000019_leftImg8bit.png,darmstadt_000045_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000045_000019_leftImg8bit_foggy_beta_0.02.png
295,1684,1684,zurich_000000_000019_leftImg8bit.png,zurich_000000_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000000_000019_leftImg8bit_foggy_beta_0.02.png
296,1692,1692,bremen_000242_000019_leftImg8bit.png,bremen_000242_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000242_000019_leftImg8bit_foggy_beta_0.02.png
297,1696,1696,hamburg_000000_026675_leftImg8bit.png,hamburg_000000_026675_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_026675_leftImg8bit_foggy_beta_0.02.png
298,1700,1700,zurich_000108_000019_leftImg8bit.png,zurich_000108_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000108_000019_leftImg8bit_foggy_beta_0.02.png
299,1708,1708,erfurt_000100_000019_leftImg8bit.png,erfurt_000100_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000100_000019_leftImg8bit_foggy_beta_0.02.png
