,Unnamed: 0.1,Unnamed: 0,src_image,annotation,foggy_image
125,744,744,strasbourg_000001_023271_leftImg8bit.png,strasbourg_000001_023271_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_023271_leftImg8bit_foggy_beta_0.02.png
126,756,756,zurich_000071_000019_leftImg8bit.png,zurich_000071_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000071_000019_leftImg8bit_foggy_beta_0.02.png
127,759,759,darmstadt_000067_000019_leftImg8bit.png,darmstadt_000067_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000067_000019_leftImg8bit_foggy_beta_0.02.png
128,761,761,strasbourg_000001_005219_leftImg8bit.png,strasbourg_000001_005219_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_005219_leftImg8bit_foggy_beta_0.02.png
129,764,764,bremen_000301_000019_leftImg8bit.png,bremen_000301_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000301_000019_leftImg8bit_foggy_beta_0.02.png
130,765,765,bochum_000000_010562_leftImg8bit.png,bochum_000000_010562_leftImg8bit_foggy_beta_0.02.txt,bochum_000000_010562_leftImg8bit_foggy_beta_0.02.png
131,772,772,tubingen_000022_000019_leftImg8bit.png,tubingen_000022_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000022_000019_leftImg8bit_foggy_beta_0.02.png
132,778,778,tubingen_000143_000019_leftImg8bit.png,tubingen_000143_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000143_000019_leftImg8bit_foggy_beta_0.02.png
133,779,779,strasbourg_000000_014235_leftImg8bit.png,strasbourg_000000_014235_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_014235_leftImg8bit_foggy_beta_0.02.png
134,787,787,bremen_000159_000019_leftImg8bit.png,bremen_000159_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000159_000019_leftImg8bit_foggy_beta_0.02.png
135,790,790,bremen_000260_000019_leftImg8bit.png,bremen_000260_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000260_000019_leftImg8bit_foggy_beta_0.02.png
136,801,801,hanover_000000_027481_leftImg8bit.png,hanover_000000_027481_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_027481_leftImg8bit_foggy_beta_0.02.png
137,802,802,hamburg_000000_077756_leftImg8bit.png,hamburg_000000_077756_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_077756_leftImg8bit_foggy_beta_0.02.png
138,810,810,tubingen_000058_000019_leftImg8bit.png,tubingen_000058_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000058_000019_leftImg8bit_foggy_beta_0.02.png
139,811,811,hamburg_000000_081299_leftImg8bit.png,hamburg_000000_081299_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_081299_leftImg8bit_foggy_beta_0.02.png
140,815,815,hanover_000000_006355_leftImg8bit.png,hanover_000000_006355_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_006355_leftImg8bit_foggy_beta_0.02.png
141,818,818,zurich_000058_000019_leftImg8bit.png,zurich_000058_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000058_000019_leftImg8bit_foggy_beta_0.02.png
142,819,819,tubingen_000031_000019_leftImg8bit.png,tubingen_000031_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000031_000019_leftImg8bit_foggy_beta_0.02.png
143,838,838,bremen_000273_000019_leftImg8bit.png,bremen_000273_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000273_000019_leftImg8bit_foggy_beta_0.02.png
144,849,849,strasbourg_000001_001072_leftImg8bit.png,strasbourg_000001_001072_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_001072_leftImg8bit_foggy_beta_0.02.png
145,853,853,stuttgart_000131_000019_leftImg8bit.png,stuttgart_000131_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000131_000019_leftImg8bit_foggy_beta_0.02.png
146,857,857,weimar_000011_000019_leftImg8bit.png,weimar_000011_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000011_000019_leftImg8bit_foggy_beta_0.02.png
147,870,870,jena_000002_000019_leftImg8bit.png,jena_000002_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000002_000019_leftImg8bit_foggy_beta_0.02.png
148,871,871,krefeld_000000_012505_leftImg8bit.png,krefeld_000000_012505_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_012505_leftImg8bit_foggy_beta_0.02.png
149,873,873,cologne_000098_000019_leftImg8bit.png,cologne_000098_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000098_000019_leftImg8bit_foggy_beta_0.02.png
