,Unnamed: 0.1,Unnamed: 0,src_image,annotation,foggy_image
300,1715,1715,monchengladbach_000000_006169_leftImg8bit.png,monchengladbach_000000_006169_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_006169_leftImg8bit_foggy_beta_0.02.png
301,1736,1736,erfurt_000008_000019_leftImg8bit.png,erfurt_000008_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000008_000019_leftImg8bit_foggy_beta_0.02.png
302,1737,1737,aachen_000103_000019_leftImg8bit.png,aachen_000103_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000103_000019_leftImg8bit_foggy_beta_0.02.png
303,1739,1739,bremen_000238_000019_leftImg8bit.png,bremen_000238_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000238_000019_leftImg8bit_foggy_beta_0.02.png
304,1740,1740,strasbourg_000000_006483_leftImg8bit.png,strasbourg_000000_006483_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_006483_leftImg8bit_foggy_beta_0.02.png
305,1750,1750,cologne_000152_000019_leftImg8bit.png,cologne_000152_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000152_000019_leftImg8bit_foggy_beta_0.02.png
306,1751,1751,bremen_000305_000019_leftImg8bit.png,bremen_000305_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000305_000019_leftImg8bit_foggy_beta_0.02.png
307,1755,1755,dusseldorf_000092_000019_leftImg8bit.png,dusseldorf_000092_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000092_000019_leftImg8bit_foggy_beta_0.02.png
308,1759,1759,strasbourg_000000_019050_leftImg8bit.png,strasbourg_000000_019050_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_019050_leftImg8bit_foggy_beta_0.02.png
309,1760,1760,dusseldorf_000072_000019_leftImg8bit.png,dusseldorf_000072_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000072_000019_leftImg8bit_foggy_beta_0.02.png
310,1761,1761,darmstadt_000083_000019_leftImg8bit.png,darmstadt_000083_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000083_000019_leftImg8bit_foggy_beta_0.02.png
311,1776,1776,hamburg_000000_055039_leftImg8bit.png,hamburg_000000_055039_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_055039_leftImg8bit_foggy_beta_0.02.png
312,1778,1778,bremen_000134_000019_leftImg8bit.png,bremen_000134_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000134_000019_leftImg8bit_foggy_beta_0.02.png
313,1784,1784,bremen_000264_000019_leftImg8bit.png,bremen_000264_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000264_000019_leftImg8bit_foggy_beta_0.02.png
314,1792,1792,stuttgart_000169_000019_leftImg8bit.png,stuttgart_000169_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000169_000019_leftImg8bit_foggy_beta_0.02.png
315,1795,1795,bremen_000046_000019_leftImg8bit.png,bremen_000046_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000046_000019_leftImg8bit_foggy_beta_0.02.png
316,1799,1799,stuttgart_000189_000019_leftImg8bit.png,stuttgart_000189_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000189_000019_leftImg8bit_foggy_beta_0.02.png
317,1805,1805,bochum_000000_004229_leftImg8bit.png,bochum_000000_004229_leftImg8bit_foggy_beta_0.02.txt,bochum_000000_004229_leftImg8bit_foggy_beta_0.02.png
318,1806,1806,stuttgart_000100_000019_leftImg8bit.png,stuttgart_000100_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000100_000019_leftImg8bit_foggy_beta_0.02.png
319,1808,1808,ulm_000040_000019_leftImg8bit.png,ulm_000040_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000040_000019_leftImg8bit_foggy_beta_0.02.png
320,1812,1812,monchengladbach_000000_005686_leftImg8bit.png,monchengladbach_000000_005686_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_005686_leftImg8bit_foggy_beta_0.02.png
321,1814,1814,cologne_000049_000019_leftImg8bit.png,cologne_000049_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000049_000019_leftImg8bit_foggy_beta_0.02.png
322,1818,1818,bremen_000297_000019_leftImg8bit.png,bremen_000297_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000297_000019_leftImg8bit_foggy_beta_0.02.png
323,1829,1829,strasbourg_000001_049143_leftImg8bit.png,strasbourg_000001_049143_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_049143_leftImg8bit_foggy_beta_0.02.png
324,1839,1839,hamburg_000000_069289_leftImg8bit.png,hamburg_000000_069289_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_069289_leftImg8bit_foggy_beta_0.02.png
